timestamp;PV-Erzeugung_kW;Licht_und_Kraft_kW;Verbrauch_Mobilitaet_kW;Netzbezug_kW;Einspeisung_kW;Verbrauch_Haustechnik_kW;Available_Power_kW;Mobilitaet_aus_PV_Strom_kW;Stromverbrauch_Gesamt
13.04.2022 23:15;0;19.65;0.1;63.6;0;36.8;19.55;0;56.55
13.04.2022 23:30;0;26.2;0;66;0;37.05;26.2;0;63.25
13.04.2022 23:45;0;24.2;0.1;63.9;0;37;24.1;0;61.3
14.04.2022 00:00;0;23.4;0.1;64.5;0;36.85;23.3;0;60.35
14.04.2022 00:15;0;23.15;0.1;63.6;0;37.85;23.05;0;61.1
14.04.2022 00:30;0;23.15;0.1;64.5;0;36.7;23.05;0;59.95
14.04.2022 00:45;0;23.1;0.1;63.3;0;37.3;23;0;60.5
14.04.2022 01:00;0;23.15;0;64.5;0;36.9;23.15;0;60.05
14.04.2022 01:15;0;23.25;0.1;63.6;0;37.65;23.15;0;61
14.04.2022 01:30;0;23.1;0.1;64.5;0;37.7;23;0;60.9
14.04.2022 01:45;0;23;0.1;65.4;0;36.9;22.9;0;60
14.04.2022 02:00;0;23;0.1;63.9;0;39.05;22.9;0;62.15
14.04.2022 02:15;0;23;0.1;64.8;0;37.45;22.9;0;60.55
14.04.2022 02:30;0;23.05;0;65.1;0;37.9;23.05;0;60.95
14.04.2022 02:45;0;21.6;0.1;60.9;0;38.75;21.5;0;60.45
14.04.2022 03:00;0;18.55;0.1;61.2;0;37.05;18.45;0;55.7
14.04.2022 03:15;0;18.6;0.1;60.6;0;38.9;18.5;0;57.6
14.04.2022 03:30;0;18.6;0.1;59.7;0;38.8;18.5;0;57.5
14.04.2022 03:45;0;18.6;0.1;61.2;0;37.8;18.5;0;56.5
14.04.2022 04:00;0;18.45;0;66.3;0;39.25;18.45;0;57.7
14.04.2022 04:15;0;18.45;0.1;66;0;42.9;18.35;0;61.45
14.04.2022 04:30;0;20;0.1;69;0;44.25;19.9;0;64.35
14.04.2022 04:45;0;21.2;0.1;67.5;0;43.4;21.1;0;64.7
14.04.2022 05:00;0;18.4;0.1;76.2;0;43.9;18.3;0;62.4
14.04.2022 05:15;0;18.95;0.1;83.1;0;54.45;18.85;0;73.5
14.04.2022 05:30;0;22.75;0;87;0;57.7;22.75;0;80.45
14.04.2022 05:45;1.1;22.15;0.1;83.7;0;57.9;20.95;0;80.15
14.04.2022 06:00;4.5;22.1;0.1;84.9;0;58.45;17.5;0;80.65
14.04.2022 06:15;7;24.15;0.1;83.7;0;60.9;17.05;0;85.15
14.04.2022 06:30;12;25.3;0.1;78.9;0;61.25;13.2;0;86.65
14.04.2022 06:45;20;24.9;0.1;71.1;0;60.9;4.8;0;85.9
14.04.2022 07:00;27.1;26.55;3.2;69;0;60.8;0;0;90.55
14.04.2022 07:15;34.5;27.45;8.1;68.1;0;61.85;0;0;97.4
14.04.2022 07:30;41.5;26.75;10.4;66.9;0;62.45;0;0;99.6
14.04.2022 07:45;48.8;28.85;14.3;60;0;64.55;0;0;107.7
14.04.2022 08:00;57.4;26.05;16.9;56.1;0;63.55;0;0;106.5
14.04.2022 08:15;67.2;28.25;17.4;47.4;0;64.7;0;0;110.35
14.04.2022 08:30;77.3;27.05;17.3;23.7;0;63.85;0;0;108.2
14.04.2022 08:45;83.7;26.95;17.1;19.2;0;50.4;0;6.35;94.45
14.04.2022 09:00;90;27.75;15.8;18.3;0;55.15;0;7.1;98.7
14.04.2022 09:15;90.8;27.6;14.6;11.1;0.3;58.75;0;4.45;100.95
14.04.2022 09:30;97.8;27;13.6;4.2;6.6;51.05;0;13.6;91.65
14.04.2022 09:45;102.9;28.1;10.7;6.6;3.3;56.45;0;10.7;95.25
14.04.2022 10:00;102;27.25;7.7;0.9;10.8;57.2;0;7.7;92.15
14.04.2022 10:15;117.7;25.85;6.4;0;33.6;50.7;0;6.4;82.95
14.04.2022 10:30;119.8;25.4;5.3;0;24;52.55;0;5.3;83.25
14.04.2022 10:45;127.6;25.1;4.5;0;38.1;57.8;0;4.5;87.4
14.04.2022 11:00;125.5;25.35;3.7;0;40.8;50.75;0;3.7;79.8
14.04.2022 11:15;116.5;27.25;3.5;0;24.6;50.75;0;3.5;81.5
14.04.2022 11:30;108.1;26.6;3.7;1.5;17.1;58.45;0;3.7;88.75
14.04.2022 11:45;122.8;23.65;3.1;0;40.2;53.85;0;3.1;80.6
14.04.2022 12:00;126.6;22.85;2;0.3;42.6;50.35;0;2;75.2
14.04.2022 12:15;118.7;25.2;1.1;0;26.1;53.65;0;1.1;79.95
14.04.2022 12:30;134.3;25.75;0;0.6;58.2;59.05;0;0;84.8
14.04.2022 12:45;145.8;23.6;0.1;0;65.7;49.5;0;0.1;73.2
14.04.2022 13:00;141.5;24.8;0.1;0;47.4;52.65;0;0.1;77.55
14.04.2022 13:15;139.9;25.6;0.1;0;57.3;59.9;0;0.1;85.6
14.04.2022 13:30;137;24.65;0.1;0;56.7;50.15;0;0.1;74.9
14.04.2022 13:45;136;24.3;0.1;0;44.1;50.3;0;0.1;74.7
14.04.2022 14:00;132.7;25.65;0;0;48;62.1;0;0;87.75
14.04.2022 14:15;128;25;0.1;0;46.5;50.75;0;0.1;75.85
14.04.2022 14:30;122.5;23.1;0.1;0;29.4;51.45;0;0.1;74.65
14.04.2022 14:45;117.5;25.05;0.1;0;30.6;63.8;0;0.1;88.95
14.04.2022 15:00;111.7;24.5;0.1;0;28.8;52.65;0;0.1;77.25
14.04.2022 15:15;104.1;25.05;0.1;0;8.1;53.45;0;0.1;78.6
14.04.2022 15:30;98;24;0;0.6;15.3;61.95;0;0;85.95
14.04.2022 15:45;84.8;22.5;0.1;3.3;8.7;51.85;0;0.1;74.45
14.04.2022 16:00;84.3;20.85;0.1;7.8;0;55;0;0.1;75.95
14.04.2022 16:15;64.5;22.85;0.1;15.6;0;60.4;0;0;83.35
14.04.2022 16:30;67.3;21.05;0.1;17.4;0;51.55;0;0;72.7
14.04.2022 16:45;47.6;24.1;0.1;44.7;0;55.6;0;0;79.8
14.04.2022 17:00;51.2;23.55;0;30;0;59.9;0;0;83.45
14.04.2022 17:15;47.3;24.1;0.1;37.8;0;50.75;0;0;74.95
14.04.2022 17:30;39.6;23.65;0.1;49.5;0;58.55;0;0;82.3
14.04.2022 17:45;27.1;22.35;0.1;49.8;0;55.4;0;0;77.85
14.04.2022 18:00;22.3;20.1;0.1;59.4;0;49.85;0;0;70.05
14.04.2022 18:15;12.3;21.1;0.1;63.9;0;56.4;8.7;0;77.6
14.04.2022 18:30;5.6;23.6;0;64.5;0;44.95;18;0;68.55
14.04.2022 18:45;3.5;19.5;0.1;62.1;0;43.15;15.9;0;62.75
14.04.2022 19:00;1.1;17.65;0.1;57.9;0;42.25;16.45;0;60
14.04.2022 19:15;0.1;17;0.1;60.9;0;38.7;16.8;0;55.8
14.04.2022 19:30;0;22;0.1;55.8;0;35.95;21.9;0;58.05
14.04.2022 19:45;0;22.25;0.1;54.9;0;30.4;22.15;0;52.75
14.04.2022 20:00;0;20.35;0;50.7;0;30.15;20.35;0;50.5
14.04.2022 20:15;0;18.45;0.1;59.7;0;28.55;18.35;0;47.1
14.04.2022 20:30;0;18.25;0.1;49.5;0;38.3;18.15;0;56.65
14.04.2022 20:45;0;18.05;0.1;49.2;0;28.35;17.95;0;46.5
14.04.2022 21:00;0;19.05;0.1;50.4;0;28.35;18.95;0;47.5
14.04.2022 21:15;0;19.2;0.1;50.1;0;28.3;19.1;0;47.6
14.04.2022 21:30;0;17.95;0;59.4;0;30.2;17.95;0;48.15
14.04.2022 21:45;0;18.1;0.1;49.2;0;36.4;18;0;54.6
14.04.2022 22:00;0;18.1;0.1;49.8;0;28.25;18;0;46.45
14.04.2022 22:15;0;19.5;0.1;49.8;0;28.35;19.4;0;47.95
14.04.2022 22:30;0;19.8;0.1;55.5;0;28.25;19.7;0;48.15
14.04.2022 22:45;0;25.5;0.1;62.7;0;31.65;25.4;0;57.25
14.04.2022 23:00;0;19.45;0;46.5;0;33.6;19.45;0;53.05
14.04.2022 23:15;0;18.05;0.1;46.2;0;25.9;17.95;0;44.05
14.04.2022 23:30;0;18;0.1;46.2;0;25.8;17.9;0;43.9
14.04.2022 23:45;0;18;0.1;46.5;0;26.1;17.9;0;44.2
15.04.2022 00:00;0;18.1;0.1;46.5;0;25.8;18;0;44
15.04.2022 00:15;0;18.15;0.1;57;0;28;18.05;0;46.25
15.04.2022 00:30;0;18.25;0;46.8;0;33.7;18.25;0;51.95
15.04.2022 00:45;0;18.3;0.1;46.5;0;25.75;18.2;0;44.15
15.04.2022 01:00;0;18.4;0.1;47.1;0;25.7;18.3;0;44.2
15.04.2022 01:15;0;18.65;0.1;46.8;0;26.2;18.55;0;44.95
15.04.2022 01:30;0;18.65;0.1;47.7;0;25.75;18.55;0;44.5
15.04.2022 01:45;0;18.6;0.1;56.7;0;26.45;18.5;0;45.15
15.04.2022 02:00;0;18.75;0;48;0;35.25;18.75;0;54
15.04.2022 02:15;0;18.45;0.1;46.8;0;26.4;18.35;0;44.95
15.04.2022 02:30;0;18.2;0.1;47.4;0;26.05;18.1;0;44.35
15.04.2022 02:45;0;18.1;0.1;46.5;0;26.85;18;0;45.05
15.04.2022 03:00;0;18.05;0.1;47.1;0;26.1;17.95;0;44.25
15.04.2022 03:15;0;18.05;0.1;46.5;0;26.5;17.95;0;44.65
15.04.2022 03:30;0;18.05;0;56.1;0;27.35;18.05;0;45.4
15.04.2022 03:45;0;18;0.1;47.4;0;33.45;17.9;0;51.55
15.04.2022 04:00;0;18;0.1;50.1;0;27.55;17.9;0;45.65
15.04.2022 04:15;0;18.1;0.1;51;0;29.25;18;0;47.45
15.04.2022 04:30;0;18.05;0.1;59.4;0;31.95;17.95;0;50.1
15.04.2022 04:45;0;17.95;0;52.2;0;36.25;17.95;0;54.2
15.04.2022 05:00;0;17.95;0.1;60.9;0;31.45;17.85;0;49.5
15.04.2022 05:15;0;18.05;0.1;66.9;0;41.25;17.95;0;59.4
15.04.2022 05:30;0;18;0.1;68.1;0;44.5;17.9;0;62.6
15.04.2022 05:45;0.5;17.7;0.1;65.1;0;45.65;17.1;0;63.45
15.04.2022 06:00;3.4;15.05;0.1;63;0;45.8;11.55;0;60.95
15.04.2022 06:15;7.4;15.05;0;60.9;0;47.3;7.65;0;62.35
15.04.2022 06:30;10.6;15.2;0.1;64.5;0;51.1;4.5;0;66.4
15.04.2022 06:45;14.7;15.05;0.1;53.1;0;53.75;0.25;0;68.9
15.04.2022 07:00;17.3;15.05;0.1;51.3;0;48.15;0;0;63.3
15.04.2022 07:15;21.6;15.05;0.1;51.9;0;49.55;0;0;64.7
15.04.2022 07:30;21;15.15;0.1;53.4;0;55.7;0;0;70.95
15.04.2022 07:45;24.7;15.05;0;45;0;51.95;0;0;67
15.04.2022 08:00;30.1;15.05;0.1;38.1;0;50.15;0;0;65.3
15.04.2022 08:15;38.4;15;0.1;31.2;0;49.85;0;0;64.95
15.04.2022 08:30;41;15.25;0.1;30.3;0;50.25;0;0;65.6
15.04.2022 08:45;44.7;18.1;0.1;26.4;0;49.85;0;0;68.05
15.04.2022 09:00;53.5;16.1;0.1;25.8;0;50.3;0;0;66.5
15.04.2022 09:15;57.6;15.6;0;14.4;0;58.85;0;0;74.45
15.04.2022 09:30;63;18.25;0.1;8.1;0.9;50.3;0;0;68.65
15.04.2022 09:45;91.2;16.7;0.1;0;26.1;49.95;0;0.1;66.75
15.04.2022 10:00;119.1;14.95;0.1;0;42.3;50.5;0;0.1;65.55
15.04.2022 10:15;128.1;15;0.1;0;58.5;57.6;0;0.1;72.7
15.04.2022 10:30;112.6;14.95;0.1;0.3;40.8;50.2;0;0.1;65.25
15.04.2022 10:45;137.6;14.95;0;0;68.7;50.2;0;0;65.15
15.04.2022 11:00;125.4;14.95;0.1;1.8;43.5;50.2;0;0.1;65.25
15.04.2022 11:15;126.3;15;0.1;0.3;61.5;50.2;0;0.1;65.3
15.04.2022 11:30;100.8;15.2;0.1;6;26.1;58.9;0;0.1;74.2
15.04.2022 11:45;134.1;15.05;0.1;0;72.3;50.3;0;0.1;65.45
15.04.2022 12:00;156;15.6;0.1;5.7;70.8;50.1;0;0.1;65.8
15.04.2022 12:15;120.1;16.35;0;0.9;59.7;53.85;0;0;70.2
15.04.2022 12:30;160.9;15.7;0.1;0;90.9;55.3;0;0.1;71.1
15.04.2022 12:45;101.7;16.2;0.1;11.7;20.4;50.2;0;0.1;66.5
15.04.2022 13:00;43.9;14.95;0.1;37.8;0.6;50.25;0;0;65.3
15.04.2022 13:15;32.2;14.95;0.1;38.4;0;58.4;0;0;73.45
15.04.2022 13:30;48.7;15;0.1;17.1;2.4;50.8;0;0;65.9
15.04.2022 13:45;137.1;15;0;0;76.8;50;0;0;65
15.04.2022 14:00;143.5;15.8;0.1;0;72.3;49.95;0;0.1;65.85
15.04.2022 14:15;121.9;16.4;0.1;1.8;36;50.8;0;0.1;67.3
15.04.2022 14:30;62.7;15.25;0.1;22.8;6;58.8;0;0;74.15
15.04.2022 14:45;100.9;16.4;0.1;5.4;35.1;50.1;0;0.1;66.6
15.04.2022 15:00;37.7;16.55;0;52.2;0;50.4;0;0;66.95
15.04.2022 15:15;62.2;15.7;0.1;18.9;12;59.6;0;0;75.4
15.04.2022 15:30;72.3;15.8;0.1;9.9;21;49.95;0;0.1;65.85
15.04.2022 15:45;99.5;16.75;0.1;2.4;25.5;49.95;0;0.1;66.8
15.04.2022 16:00;61.8;17.9;0.1;31.2;0.3;55.3;0;0;73.3
15.04.2022 16:15;76.2;18.05;0.1;1.5;11.4;54.1;0;0.1;72.25
15.04.2022 16:30;66.5;16.85;0;18.6;4.2;50.1;0;0;66.95
15.04.2022 16:45;57.8;17.5;0.1;19.2;0;50.45;0;0;68.05
15.04.2022 17:00;54;17.3;0.1;21.3;0;59.2;0;0;76.6
15.04.2022 17:15;41.9;17.45;0.1;36;0;49.85;0;0;67.4
15.04.2022 17:30;22.9;17.45;0.1;60.9;0;51.15;0;0;68.7
15.04.2022 17:45;23.6;16.25;0.1;46.5;0;58.4;0;0;74.75
15.04.2022 18:00;19.3;16.35;0;51;0;49.15;0;0;65.5
15.04.2022 18:15;9.5;16.15;0.1;58.2;0;45.2;6.55;0;61.45
15.04.2022 18:30;8.6;15.3;0.1;62.4;0;49.55;6.6;0;64.95
15.04.2022 18:45;3.7;15.15;0.1;58.8;0;47;11.35;0;62.25
15.04.2022 19:00;1.9;15.1;0.1;51.6;0;41.85;13.1;0;57.05
15.04.2022 19:15;0.3;15.1;0.1;48.9;0;32.9;14.7;0;48.1
15.04.2022 19:30;0;16.7;0;60.9;0;30.5;16.7;0;47.2
15.04.2022 19:45;0;17.95;0.1;51.3;0;39.35;17.85;0;57.4
15.04.2022 20:00;0;17.95;0.1;49.2;0;29.6;17.85;0;47.65
15.04.2022 20:15;0;17.95;0.1;48.9;0;28;17.85;0;46.05
15.04.2022 20:30;0;17.95;0.1;48.6;0;28.15;17.85;0;46.2
15.04.2022 20:45;0;17.95;0.1;55.5;0;27.75;17.85;0;45.8
15.04.2022 21:00;0;18;0;52.5;0;36.5;18;0;54.5
15.04.2022 21:15;0;19.5;0.1;51.6;0;28.85;19.4;0;48.45
15.04.2022 21:30;0;20.6;0.1;50.4;0;27.9;20.5;0;48.6
15.04.2022 21:45;0;18.6;0.1;50.1;0;28.15;18.5;0;46.85
15.04.2022 22:00;0;19.25;0.1;52.5;0;28.2;19.15;0;47.55
15.04.2022 22:15;0;18;0.1;57;0;32.6;17.9;0;50.7
15.04.2022 22:30;0;18;0;49.5;0;33.45;18;0;51.45
15.04.2022 22:45;0;18;0.1;48.9;0;28.2;17.9;0;46.3
15.04.2022 23:00;0;17.95;0.1;47.1;0;27.35;17.85;0;45.4
15.04.2022 23:15;0;17.9;0.1;46.2;0;26.4;17.8;0;44.4
15.04.2022 23:30;0;18.85;0.1;48;0;25.4;18.75;0;44.35
15.04.2022 23:45;0;19.5;0.1;57.3;0;25.75;19.4;0;45.35
16.04.2022 00:00;0;19.45;0;47.4;0;34.55;19.45;0;54
16.04.2022 00:15;0;18.05;0.1;46.2;0;25.85;17.95;0;44
16.04.2022 00:30;0;18;0.1;46.2;0;25.65;17.9;0;43.75
16.04.2022 00:45;0;17.95;0.1;46.5;0;25.6;17.85;0;43.65
16.04.2022 01:00;0;18;0.1;46.8;0;25.75;17.9;0;43.85
16.04.2022 01:15;0;17.9;0;46.5;0;26.1;17.9;0;44
16.04.2022 01:30;0;17.95;0.1;50.7;0;26.1;17.85;0;44.15
16.04.2022 01:45;0;17.95;0.1;51.6;0;31.85;17.85;0;49.9
16.04.2022 02:00;0;18;0.1;47.1;0;28.4;17.9;0;46.5
16.04.2022 02:15;0;18.05;0.1;46.5;0;26.1;17.95;0;44.25
16.04.2022 02:30;0;17.95;0.1;46.8;0;26.1;17.85;0;44.15
16.04.2022 02:45;0;18.05;0;46.5;0;26.1;18.05;0;44.15
16.04.2022 03:00;0;18.05;0.1;47.1;0;26.1;17.95;0;44.25
16.04.2022 03:15;0;17.95;0.1;46.5;0;26.4;17.85;0;44.45
16.04.2022 03:30;0;17.95;0.1;49.8;0;25.95;17.85;0;44
16.04.2022 03:45;0;18.1;0.1;53.7;0;30.95;18;0;49.15
16.04.2022 04:00;0;17.95;0.1;50.1;0;30.3;17.85;0;48.35
16.04.2022 04:15;0;17.95;0;51;0;29.3;17.95;0;47.25
16.04.2022 04:30;0;17.95;0.1;50.7;0;29.85;17.85;0;47.9
16.04.2022 04:45;0;17.95;0.1;51.3;0;29.9;17.85;0;47.95
16.04.2022 05:00;0;18.05;0.1;59.4;0;30.55;17.95;0;48.7
16.04.2022 05:15;0;18.15;0.1;65.7;0;39.7;18.05;0;57.95
16.04.2022 05:30;0;17.95;0.1;64.8;0;43.1;17.85;0;61.15
16.04.2022 05:45;0.9;15.15;0;71.4;0;43.75;14.25;0;58.9
16.04.2022 06:00;3.3;15.05;0.1;61.8;0;51.9;11.65;0;67.05
16.04.2022 06:15;6.7;16.1;0.1;61.8;0;46.05;9.3;0;62.25
16.04.2022 06:30;9.8;17.9;0.1;57.6;0;46.6;8;0;64.6
16.04.2022 06:45;13.5;16.3;0.1;53.7;0;46.55;2.7;0;62.95
16.04.2022 07:00;15.4;17.3;0.1;55.5;0;46.5;1.8;0;63.9
16.04.2022 07:15;16.6;17.9;0;54;0;47.7;1.3;0;65.6
16.04.2022 07:30;15.3;17.55;0.1;56.4;0;48.4;2.15;0;66.05
16.04.2022 07:45;13.4;17.6;0.1;58.5;0;48.45;4.1;0;66.15
16.04.2022 08:00;14;17.8;0.1;65.1;0;51.3;3.7;0;69.2
16.04.2022 08:15;13;17.35;0.1;58.2;0;53.25;4.25;0;70.7
16.04.2022 08:30;11.4;16.85;0;59.7;0;48.7;5.45;0;65.55
16.04.2022 08:45;16.2;19.1;0.1;55.5;0;48.5;2.8;0;67.7
16.04.2022 09:00;26.4;19.3;0.1;45;0;48.8;0;0;68.2
16.04.2022 09:15;30.6;19.2;0.1;40.2;0;48.45;0;0;67.75
16.04.2022 09:30;49.4;17.6;0.1;19.2;0;48.3;0;0;66
16.04.2022 09:45;46.9;17.5;0.1;25.5;0;48.35;0;0;65.95
16.04.2022 10:00;40.7;17.05;0;37.8;0;48.2;0;0;65.25
16.04.2022 10:15;33.4;17.6;0.1;42.3;0;56.05;0;0;73.75
16.04.2022 10:30;38.3;16.2;0.1;24.9;0;48.55;0;0;64.85
16.04.2022 10:45;63.5;17.7;0.1;7.8;0;48.45;0;0;66.25
16.04.2022 11:00;73.1;18.15;0.1;0;3.6;48.4;0;0.1;66.65
16.04.2022 11:15;64.8;17.7;0.1;9;0.9;48.45;0;0;66.25
16.04.2022 11:30;88.1;18.85;0;0;17.1;48.1;0;0;66.95
16.04.2022 11:45;92;19.75;0.1;0;22.5;48.35;0;0.1;68.2
16.04.2022 12:00;93.9;19.1;0.1;2.1;11.1;48.35;0;0.1;67.55
16.04.2022 12:15;69.5;19.3;0.1;13.8;0.9;56.8;0;0;76.2
16.04.2022 12:30;59.9;17.1;0.1;8.1;6.3;48.7;0;0;65.9
16.04.2022 12:45;90;16.55;0.1;0.9;16.2;48.55;0;0.1;65.2
16.04.2022 13:00;53.9;16.7;0;21;0;48.1;0;0;64.8
16.04.2022 13:15;59.9;17.95;0.1;9.9;1.8;48.5;0;0;66.55
16.04.2022 13:30;115.2;20.8;0.1;3;51;48.5;0;0.1;69.4
16.04.2022 13:45;139.3;17.2;0.1;0.6;69.9;56.45;0;0.1;73.75
16.04.2022 14:00;150.2;20.35;8;1.8;58.2;48.55;0;8;76.9
16.04.2022 14:15;93.7;20.7;11.4;21;37.8;48.5;0;11.4;80.6
16.04.2022 14:30;142.5;18.75;11.3;11.4;51.3;48.3;0;11.3;78.35
16.04.2022 14:45;122.3;20.5;11.4;14.7;46.2;48.5;0;11.4;80.4
16.04.2022 15:00;94.3;19.8;11.3;11.1;33.9;48.75;0;11.3;79.85
16.04.2022 15:15;54;16.25;11.3;51;0;57.1;0;0;84.65
16.04.2022 15:30;69.4;19;11.4;22.5;16.2;49.2;0;1.2;79.6
16.04.2022 15:45;42.8;17.45;11.5;39.9;4.5;49;0;0;77.95
16.04.2022 16:00;100.7;16.1;11.4;0;21;48.45;0;11.4;75.95
16.04.2022 16:15;91.8;15.95;11.4;3.6;6.3;48.9;0;11.4;76.25
16.04.2022 16:30;68.7;15.95;11.4;29.4;0.3;53.7;0;0;81.05
16.04.2022 16:45;57;17.5;11.3;21;0;53.55;0;0;82.35
16.04.2022 17:00;60.6;19.95;0.2;16.5;0;48.65;0;0;68.8
16.04.2022 17:15;31.1;19.9;0;54;0;48.9;0;0;68.8
16.04.2022 17:30;38.5;16.75;0.1;33.6;0;58.3;0;0;75.15
16.04.2022 17:45;32.8;18.15;0.1;39.9;0;48.95;0;0;67.2
16.04.2022 18:00;20.4;16.55;0.1;50.1;0;48.55;0;0;65.2
16.04.2022 18:15;14.2;18.15;0.1;50.7;0;44.8;3.85;0;63.05
16.04.2022 18:30;7.4;16.1;0.1;65.1;0;43.3;8.6;0;59.5
16.04.2022 18:45;3.6;17.05;0;63.6;0;52.25;13.45;0;69.3
16.04.2022 19:00;2;18.4;0.1;54.3;0;41.85;16.3;0;60.35
16.04.2022 19:15;0.7;17.6;0.1;50.1;0;32.95;16.8;0;50.65
16.04.2022 19:30;0;18.6;0.1;53.7;0;30.3;18.5;0;49
16.04.2022 19:45;0;20.05;0.1;61.5;0;30.15;19.95;0;50.3
16.04.2022 20:00;0;18.15;0.1;50.4;0;39.55;18.05;0;57.8
16.04.2022 20:15;0;18.25;0;48.9;0;28.4;18.25;0;46.65
16.04.2022 20:30;0;18.7;0.1;50.1;0;28;18.6;0;46.8
16.04.2022 20:45;0;19.65;0.1;50.4;0;28;19.55;0;47.75
16.04.2022 21:00;0;18.45;0.1;55.2;0;28.5;18.35;0;47.05
16.04.2022 21:15;0;18.25;0.1;53.4;0;36;18.15;0;54.35
16.04.2022 21:30;0;18.2;0.1;49.2;0;29.9;18.1;0;48.2
16.04.2022 21:45;0;18.6;0;49.8;0;28;18.6;0;46.6
16.04.2022 22:00;0;19.75;0.1;50.7;0;28.1;19.65;0;47.95
16.04.2022 22:15;0;19.75;0.1;50.4;0;28.2;19.65;0;48.05
16.04.2022 22:30;0;18.95;0.1;58.8;0;28.1;18.85;0;47.15
16.04.2022 22:45;0;18.15;0.1;48;0;37.05;18.05;0;55.3
16.04.2022 23:00;0;18.1;0.1;46.5;0;26.7;18;0;44.9
16.04.2022 23:15;0;18;0;46.5;0;25.85;18;0;43.85
16.04.2022 23:30;0;18.15;0.1;46.8;0;26;18.05;0;44.25
16.04.2022 23:45;0;18.1;0.1;47.4;0;26.1;18;0;44.3
17.04.2022 00:00;0;19.55;0.1;49.8;0;26.05;19.45;0;45.7
17.04.2022 00:15;0;18.7;0.1;54.3;0;29.8;18.6;0;48.6
17.04.2022 00:30;0;18.05;0.1;46.2;0;30.9;17.95;0;49.05
17.04.2022 00:45;0;18.05;0;45.9;0;25.65;18.05;0;43.7
17.04.2022 01:00;0;18.1;0.1;46.2;0;25.5;18;0;43.7
17.04.2022 01:15;0;18;0.1;45.9;0;25.45;17.9;0;43.55
17.04.2022 01:30;0;18.05;0.1;46.2;0;25.4;17.95;0;43.55
17.04.2022 01:45;0;18;0.1;46.2;0;25.45;17.9;0;43.55
17.04.2022 02:00;0;18.8;0.1;47.4;0;25.7;18.7;0;44.6
17.04.2022 02:15;0;19.55;0;47.4;0;25.55;19.55;0;45.1
17.04.2022 02:30;0;19.55;0.1;57.9;0;25.55;19.45;0;45.2
17.04.2022 02:45;0;19.7;0.1;46.8;0;35.05;19.6;0;54.85
17.04.2022 03:00;0;18.05;0.1;46.2;0;25.5;17.95;0;43.65
17.04.2022 03:15;0;18.05;0.1;45.9;0;25.45;17.95;0;43.6
17.04.2022 03:30;0;18.35;0.1;46.8;0;25.4;18.25;0;43.85
17.04.2022 03:45;0;19.55;0;48.3;0;25.8;19.55;0;45.35
17.04.2022 04:00;0;18.1;0.1;49.5;0;26.5;18;0;44.7
17.04.2022 04:15;0;18.15;0.1;50.1;0;28.75;18.05;0;47
17.04.2022 04:30;0;18.05;0.1;49.8;0;29.4;17.95;0;47.55
17.04.2022 04:45;0;18.05;0.1;56.7;0;29.25;17.95;0;47.4
17.04.2022 05:00;0;18.05;0.1;63;0;37.7;17.95;0;55.85
17.04.2022 05:15;0;18.05;0;64.8;0;40.35;18.05;0;58.4
17.04.2022 05:30;0.1;17;0.1;62.4;0;42.8;16.8;0;59.9
17.04.2022 05:45;1.4;15.2;0.1;60.9;0;42.85;13.7;0;58.15
17.04.2022 06:00;3.5;15.1;0.1;60.6;0;43.1;11.5;0;58.3
17.04.2022 06:15;6;15.1;0.1;58.2;0;45.1;9;0;60.3
17.04.2022 06:30;13.5;15.7;0.1;51.6;0;45.5;2.1;0;61.3
17.04.2022 06:45;19.5;16.65;0;45.6;0;45.7;0;0;62.35
17.04.2022 07:00;29.9;15.15;0.1;35.1;0;45.95;0;0;61.2
17.04.2022 07:15;37.2;15.75;0.1;40.5;0;49.3;0;0;65.15
17.04.2022 07:30;43.1;16.6;0.1;23.1;0;54.65;0;0;71.35
17.04.2022 07:45;54.8;16.4;0.1;15.3;0;47.35;0;0;63.85
17.04.2022 08:00;59.7;16.55;0;8.7;0;48.1;0;0;64.65
17.04.2022 08:15;65;16.55;0.1;4.2;0;48.3;0;0.1;64.95
17.04.2022 08:30;76.5;15.9;0.1;0.3;10.8;48.15;0;0.1;64.15
17.04.2022 08:45;88.1;16;0.1;0;18;48.55;0;0.1;64.65
17.04.2022 09:00;93.3;16.45;0.1;0;17.4;48.25;0;0.1;64.8
17.04.2022 09:15;102.3;16.6;0.1;0;31.5;56.85;0;0.1;73.55
17.04.2022 09:30;114.7;16.6;0;0;46.2;48.65;0;0;65.25
17.04.2022 09:45;123.9;16.3;0.1;0;54.9;48.2;0;0.1;64.6
17.04.2022 10:00;127.9;16.65;0.1;0;58.2;48.4;0;0.1;65.15
17.04.2022 10:15;135.7;18.1;0.1;0;62.7;48.5;0;0.1;66.7
17.04.2022 10:30;138.8;19.25;0.1;0;62.7;48.25;0;0.1;67.6
17.04.2022 10:45;144.1;15.65;0.1;0;72;55.85;0;0.1;71.6
17.04.2022 11:00;150;15.3;0;0;81;49.2;0;0;64.5
17.04.2022 11:15;152;15.2;0.1;0;83.4;48.4;0;0.1;63.7
17.04.2022 11:30;154;15.25;0.1;0;83.7;48.3;0;0.1;63.65
17.04.2022 11:45;157.4;17.15;0.1;0;86.1;48.5;0;0.1;65.75
17.04.2022 12:00;157.3;17.85;0.1;0;83.7;48.45;0;0.1;66.4
